,Дата,ФО,Регион,Регион название,Регион население,Заражений,Выздоровлений,Смертей,Смертей за день,Заражений за день,Выздоровлений за день,Заражений на 100К населения,"Летальность, %",Регион геоточка
12468,05.08.2020,Центральный федеральный округ,Тульская обл.,Тульская область,1491855,8474,7093,256,6,30,41,568.0176692775102,3.02,1
12469,05.08.2020,Центральный федеральный округ,Ярославская обл.,Ярославская область,1265684,6229,5509,31,0,39,53,492.1449587732799,0.5,1
12470,05.08.2020,Южный федеральный округ,Адыгея,Республика Адыгея,453376,2880,2180,21,0,25,16,635.2343308865047,0.73,1
12471,05.08.2020,Южный федеральный округ,Астраханская обл.,Астраханская область,1017514,4751,3803,50,0,34,34,466.92232244470347,1.05,1
12472,05.08.2020,Южный федеральный округ,Волгоградская обл.,Волгоградская область,2521276,9613,5899,67,2,96,91,381.27519557557366,0.7,1
12473,05.08.2020,Южный федеральный округ,Калмыкия,Республика Калмыкия,275413,2788,2072,40,0,63,8,1012.2978944349032,1.43,1
12474,05.08.2020,Южный федеральный округ,Краснодарский край,Краснодарский край,5603420,8821,7567,121,2,117,104,157.4217174511281,1.37,1
12475,05.08.2020,Южный федеральный округ,Крым,Республика Крым,1913731,1323,964,15,0,18,19,69.13197309339714,1.13,1
12476,05.08.2020,Южный федеральный округ,Ростовская обл.,Ростовская область,4220452,13593,10861,245,5,129,113,322.0745076593692,1.8,1
12477,05.08.2020,Южный федеральный округ,Севастополь,Севастополь,436670,356,293,10,1,0,2,81.52609522064715,2.81,1
12478,06.08.2020,Дальневосточный федеральный округ,Амурская обл.,Амурская область,798424,2887,2199,47,0,21,45,361.5873270342575,1.63,1
12479,06.08.2020,Дальневосточный федеральный округ,Бурятия,Республика Бурятия,984511,4287,3531,42,0,24,32,435.44460143157363,0.98,1
12480,06.08.2020,Дальневосточный федеральный округ,Еврейская АО,Еврейская автономная область,162014,547,487,8,0,4,1,337.62514350611673,1.46,1
12481,06.08.2020,Дальневосточный федеральный округ,Забайкальский край,Забайкальский край,1072806,4153,3830,47,0,11,33,387.11565744412314,1.13,1
12482,06.08.2020,Дальневосточный федеральный округ,Камчатский край,Камчатский край,315557,3456,3026,42,0,14,7,1095.2062543375682,1.22,1
12483,06.08.2020,Дальневосточный федеральный округ,Магаданская обл.,Магаданская область,144091,1442,1075,14,0,21,27,1000.7564663997057,0.97,1
12484,06.08.2020,Дальневосточный федеральный округ,Приморский край,Приморский край,1913037,7414,5809,88,1,98,109,387.55131238967147,1.19,1
12485,06.08.2020,Дальневосточный федеральный округ,Саха (Якутия),Республика Саха (Якутия),964330,6116,5438,61,1,58,14,634.222724585982,1.0,1
12486,06.08.2020,Дальневосточный федеральный округ,Сахалинская обл.,Сахалинская область,490181,2944,1506,0,0,68,88,600.594474286029,0.0,1
12487,06.08.2020,Дальневосточный федеральный округ,Хабаровский край,Хабаровский край,1328302,8178,5609,69,2,120,126,615.6732429823941,0.84,1
12488,06.08.2020,Дальневосточный федеральный округ,Чукотский АО,Чукотский автономный округ,49348,157,148,1,0,3,0,318.1486585069304,0.64,1
12489,06.08.2020,Приволжский федеральный округ,Башкортостан,Республика Башкортостан,4063293,6955,5351,24,1,35,36,171.16658828196736,0.35,1
12490,06.08.2020,Приволжский федеральный округ,Кировская обл.,Кировская область,1283238,5095,4517,76,1,49,12,397.0424815973342,1.49,1
12491,06.08.2020,Приволжский федеральный округ,Марий Эл,Республика Марий Эл,682333,3859,3354,35,0,15,19,565.5596314409534,0.91,1
12492,06.08.2020,Приволжский федеральный округ,Мордовия,Республика Мордовия,805056,4679,3606,38,0,32,32,581.2018045949599,0.81,1
12493,06.08.2020,Приволжский федеральный округ,Нижегородская обл.,Нижегородская область,3234752,24551,20938,401,2,105,291,758.9762677324259,1.63,1
12494,06.08.2020,Приволжский федеральный округ,Оренбургская обл.,Оренбургская область,1977720,7553,5926,51,1,103,134,381.90441518516263,0.68,1
12495,06.08.2020,Приволжский федеральный округ,Пензенская обл.,Пензенская область,1331655,6801,5775,86,1,52,51,510.71786611397096,1.26,1
12496,06.08.2020,Приволжский федеральный округ,Пермский край,Пермский край,2623122,6296,4507,173,4,69,49,240.01933573810143,2.75,1
12497,06.08.2020,Приволжский федеральный округ,Самарская обл.,Самарская область,3193514,7089,5344,103,1,44,64,221.98117810036217,1.45,1
12498,06.08.2020,Приволжский федеральный округ,Саратовская обл.,Саратовская область,2462950,9968,6120,62,1,90,80,404.71791956799774,0.62,1
12499,06.08.2020,Приволжский федеральный округ,Татарстан,Республика Татарстан,3894284,5781,4671,27,2,30,50,148.44834120983472,0.47,1
12500,06.08.2020,Приволжский федеральный округ,Удмуртия,Удмуртская Республика,1513044,2492,2099,31,0,29,43,164.70109263180711,1.24,1
12501,06.08.2020,Приволжский федеральный округ,Ульяновская обл.,Ульяновская область,1246618,9735,6864,73,0,109,59,780.912837773881,0.75,1
12502,06.08.2020,Приволжский федеральный округ,Чувашия,Чувашская Республика,1231117,6947,4113,62,0,32,63,564.2843044162332,0.89,1
12503,06.08.2020,Северо-Западный федеральный округ,Архангельская обл.,Архангельская область,1111031,9101,8415,203,0,61,31,819.1490606472728,2.23,1
